location,reef,lat,lon,specimen_boxID,specimen_boxInternalID,specimen_notes,genotype,clone_group,diseaseResistance_H,diseaseResistance_D,diseaseResistance_categorical,fds_H1,fds_H3,fds_H4,fds_H5,fds_D1,fds_D2,fds_D3,fds_D4,fds_D5,wgs_reads,wgs_pctMissing,mRNA_T3_D1,mRNA_T7_D1,mRNA_T3_D2,mRNA_T7_D2,mRNA_T3_D4,mRNA_T7_D4,mRNA_T3_H1,mRNA_T7_H1,mRNA_T3_H4,mRNA_T7_H4,mRNA_T3_H5,mRNA_T7_H5,miRNA_T3_D1,miRNA_T7_D1,miRNA_T3_D2,miRNA_T7_D2,miRNA_T3_D4,miRNA_T7_D4,miRNA_T3_H1,miRNA_T7_H1,miRNA_T3_H4,miRNA_T7_H4,miRNA_T3_H5,miRNA_T7_H5,16s_T0_D,16s_T0_H,16s_T0,16s_T3_D1,16s_T3_D2,16s_T3_D4,16s_T3_H1,16s_T3_H3,16s_T3_H4,16s_T3_H5,16s_T7_D1,16s_T7_D2,16s_T7_D3,16s_T7_D4,16s_T7_D5,16s_T7_H1,16s_T7_H3,16s_T7_H4,16s_T7_H5,rad_ID,rad_sampleName,thermal_tolerance,vanWoesik_corals,vanWoesik_pctSurvival,vanWoesik_minWeeks,vanWoesik_maxWeeks,crf_corals,crf_pctSurvival,crf_minWeeks,crf_maxWeeks,cunning_ID,vanWoesik_ID,vollmer_ID
Florida,NA,NA,NA,NA,NA,NA,RR_ML31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.1062402411718,NA,NA,NA,NA,NA,NA,NA,NA,RR_ML31,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_ML34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.24923125128366,NA,NA,NA,NA,NA,NA,NA,NA,RR_ML34,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_ML41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.5501874543596,NA,NA,NA,NA,NA,NA,NA,NA,RR_ML41,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_ML50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.7487677842772,NA,NA,NA,NA,NA,NA,NA,NA,RR_ML50,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_ML63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.73266000515108,NA,NA,NA,NA,NA,NA,NA,NA,RR_ML63,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_ML75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257.25996075178944,NA,NA,NA,NA,NA,NA,NA,NA,RR_ML75,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_U104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.6167528117122,NA,NA,NA,NA,NA,NA,NA,NA,RR_U104,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_U15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.05713479761317,NA,NA,NA,NA,NA,NA,NA,NA,RR_U15,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_U19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.5245817043102,NA,NA,NA,NA,NA,NA,NA,NA,RR_U19,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_U75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.61483319053593,NA,NA,NA,NA,NA,NA,NA,NA,RR_U75,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_U93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.58672226856066,NA,NA,NA,NA,NA,NA,NA,NA,RR_U93,NA,NA
Florida,NA,NA,NA,NA,NA,NA,RR_U94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.2551514004628,NA,NA,NA,NA,NA,NA,NA,NA,RR_U94,NA,NA
Florida,NA,NA,NA,3,52,NA,SN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.9230769230769231,24,48,NA,NA,NA,NA,NA,CRF_SN1,NA
Florida,NA,NA,NA,NA,NA,NA,TNC_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,0.8944591029023746,8,56,NA,NA,NA,NA,NA,TNC_1,NA
Florida,NA,NA,NA,NA,NA,NA,TNC_10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,0.8950617283950617,8,14,NA,NA,NA,NA,NA,TNC_10,NA
Florida,NA,NA,NA,NA,NA,NA,TNC_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,0.7348484848484849,8,54,NA,NA,NA,NA,NA,TNC_11,NA
Florida,NA,NA,NA,NA,NA,NA,TNC_12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0.9333333333333333,8,12,NA,NA,NA,NA,NA,TNC_12,NA
Florida,NA,NA,NA,NA,NA,NA,TNC_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,0.8285714285714286,12,56,NA,NA,NA,NA,NA,TNC_2,NA
Florida,NA,NA,NA,NA,NA,NA,TNC_3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138,0.8260869565217391,12,56,NA,NA,NA,NA,NA,TNC_3,NA
Florida,NA,NA,NA,NA,NA,NA,TNC_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,0.8181818181818182,8,56,NA,NA,NA,NA,NA,TNC_4,NA
Florida,NA,NA,NA,NA,NA,NA,TNC_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,0.8535353535353535,8,56,NA,NA,NA,NA,NA,TNC_5,NA
Florida,NA,NA,NA,NA,NA,NA,TNC_6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,0.8641975308641975,8,56,NA,NA,NA,NA,NA,TNC_6,NA
Florida,NA,NA,NA,NA,NA,NA,TNC_7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,0.8923611111111112,13,56,NA,NA,NA,NA,NA,TNC_7,NA
Florida,NA,NA,NA,NA,NA,NA,TNC_8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.9166666666666666,13,56,NA,NA,NA,NA,NA,TNC_8,NA
Florida,NA,NA,NA,NA,NA,NA,TNC_9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,0.9345238095238095,8,33,NA,NA,NA,NA,NA,TNC_9,NA
Florida,Upper Keys-Plantation Key Patch Reef,24.959033,-80.4907833,2,2,NA,U1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U1,AC-CRF-TV_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-Turtle Rocks,25.283617,-80.20715,3,72,"tav on spreadsheet, CF on tube",U100,clone_13,0.6574385176270734,0.3903047418355598,NA,H,D,D,D,H,D,H,D,D,117474491,0.02084606044150809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30257,35287,NA,NA,NA,NA,NA,NA,8609,NA,18057,NA,NA,NA,CRF_U100,AC-CRF-CR_153,148.42305942850757,25,0.84,4,53,1256,0.8614649681528662,4,55,CRF_U100,CRF_U100,CRF_U100
Florida,Upper Keys-Turtle Rocks,25.26645,-80.2119833,3,73,"tav on spreadsheet, CF on tube",U101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U101,AC-CRF-CR_154,NA,NA,NA,NA,NA,0,NA,48,48,NA,NA,NA
Florida,Upper Keys-Carysfort Reef,25.221083,-80.2120833,3,75,"tav on spreadsheet, CF on tube",U104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U104,AC-CRF-CR_156,NA,5,1,39,39,18,0,48,48,NA,CRF_U104,NA
Florida,Upper Keys-Carysfort Reef,25.221933,-80.2123167,3,76,"tav on spreadsheet, CF on tube",U105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U105,AC-CRF-CR_157,NA,5,0.8,40,40,6,0.3333333333333333,48,48,NA,CRF_U105,NA
Florida,NA,NA,NA,4,21,NA,U106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.39542900594213,NA,NA,NA,NA,1261,0.8739095955590801,4,53,CRF_U106,NA,NA
Florida,Upper Keys-Tavernier Patch Reef 1,24.987133,-80.4528833,2,11,NA,U11,clone_7,0.7558420404091827,0.5336919135626396,NA,H,D,H,H,H,D,H,H,D,14052784,0.17588863497522456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8494,NA,NA,NA,38225,NA,NA,30246,NA,NA,NA,NA,NA,15587,NA,CRF_U11,AC-CRF-TV_10,231.2252974891692,32,0.75,4,43,1503,0.9747172322022621,5,58,CRF_U11,CRF_U11,CRF_U11
Florida,Upper Keys-Tavernier Patch Reef 1,24.9516,-80.4887,2,12,NA,U12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U12,AC-CRF-TV_11,NA,6,1,39,45,NA,NA,NA,NA,NA,CRF_U12,NA
Florida,Upper Keys-Tavernier Patch Reef 1,24.9507,-80.4900667,2,13,NA,U14,clone_3,0.6084555168031998,0.3280738800080762,NA,H,D,H,D,H,D,H,D,D,87144750,0.00990310428309613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23074,NA,233,NA,NA,NA,NA,6102,NA,NA,NA,21779,NA,NA,753,CRF_U14,AC-CRF-TV_12,NA,9,1,39,59,NA,NA,NA,NA,NA,CRF_U14,CRF_U14
Florida,Upper Keys-Tavernier Patch Reef 3,24.987683,-80.43475,2,14,NA,U15,clone_16,0.7069344564083183,0.4593249166781684,NA,H,D,H,D,D,D,H,H,D,69518639,0.0243841965140922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28469,NA,30042,NA,NA,NA,NA,16336,NA,NA,NA,21699,NA,NA,11783,CRF_U15,AC-CRF-TV_13,143.87419874240925,25,0.96,4,45,1238,0.9434571890145396,5,56,CRF_U15,CRF_U15,CRF_U15
Florida,Upper Keys-Higdons Reef,25.141717,-80.3136833,2,15,NA,U16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U16,AC-CRF-TV_14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-Molasses Trench,25.002533,-80.4231833,2,16,NA,U17,clone_17,0.6739288808587626,0.4126090663756678,NA,H,D,H,H,D,H,H,H,D,44393698,0.03966191144195307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39289,NA,NA,NA,NA,48147,NA,16756,NA,NA,NA,NA,NA,NA,17190,NA,CRF_U17,AC-CRF-TV_15,NA,22,0.7272727272727273,4,59,1283,0.9290724863600935,5,56,NA,CRF_U17,CRF_U17
Florida,Upper Keys-Tavernier Patch Reef 3,24.989417,-80.4667333,2,17,NA,U18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U18,AC-CRF-TV_16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-Tavernier Patch Reef 3,24.987867,-80.4678333,2,18,NA,U19,clone_18,0.6904411296223212,0.4356333398942291,NA,D,D,H,H,D,H,H,H,D,40845421,0.03786691781493465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60713,NA,NA,NA,NA,18682,NA,8268,NA,NA,NA,NA,NA,NA,17218,NA,CRF_U19,AC-CRF-TV_17,144.4990182272865,22,0.8636363636363636,4,54,1407,0.9360341151385928,5,56,CRF_U19,CRF_U19,CRF_U19
Florida,Upper Keys-Conch Reef,24.947083,-80.4659,2,3,NA,U2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U2,AC-CRF-TV_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-Crocker Reef,24.892433,-80.5452333,2,19,NA,U20,clone_19,0.7233646231145308,0.48361904735164635,NA,H,D,D,H,H,H,H,H,D,22594852,0.08329043826504061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31245,NA,24318,NA,7328,NA,NA,NA,NA,22926,NA,7933,NA,17197,NA,NA,NA,CRF_U20,AC-CRF-TV_18,NA,10,0.7,45,53,NA,NA,NA,NA,NA,CRF_U20,CRF_U20
Florida,Upper Keys-Molasses Trench,25.00275,-80.4229167,2,20,NA,U21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U21,AC-CRF-TV_19,NA,NA,NA,NA,NA,948,0.9641350210970464,5,52,NA,NA,NA
Florida,Upper Keys-Lower Matecumbe,24.825433,-80.6511,2,22,NA,U23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U23,AC-CRF-TV_21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-Lower Matecumbe,24.82555,-80.6516167,2,23,NA,U24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U24,AC-CRF-TV_22,NA,4,1,54,54,NA,NA,NA,NA,NA,CRF_U24,NA
Florida,Upper Keys-Lower Matecumbe,24.826117,-80.6512333,2,24,NA,U25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U25,AC-CRF-TV_23,NA,4,0.75,48,48,344,0.7906976744186046,50,51,NA,CRF_U25,NA
Florida,Upper Keys-Lower Matecumbe,24.826117,-80.6512333,2,25,NA,U26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U26,AC-CRF-TV_24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-Plantation Key Patch Reef,24.957033,-80.4850333,2,26,NA,U27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U27,AC-CRF-TV_25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Florida,Upper Keys-Tavernier Patch Reef 1,24.994767,-80.4294667,2,28,NA,U29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRF_U29,AC-CRF-TV_27,NA,5,1,48,48,NA,NA,NA,NA,NA,CRF_U29,NA
Florida,Upper Keys-Plantation Key Patch Reef,24.9574,-80.4923833,2,4,NA,U3,clone_25,0.7396840556877171,0.508438248490982,NA,H,D,H,D,D,H,H,D,D,35482231,0.04678532102480561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43884,10935,NA,NA,NA,NA,NA,NA,79131,NA,11494,NA,NA,12444,CRF_U3,AC-CRF-TV_3,174.43401160068905,13,1,4,44,1319,0.9196360879454132,5,58,CRF_U3,CRF_U3,CRF_U3
