asv_id,sample_id,log2_cpm,exposure
ASV_234,T0_H_HOMO_2,5.274104964231766,H
ASV_234,T0_H_HOMO_3,5.2741049642317686,H
ASV_234,T0_H_HOMO_4,5.2741049642317686,H
ASV_234,T0_H_HOMO_5,9.528320681139943,H
ASV_238,T0_D_HOMO_1,5.274104964231766,D
ASV_238,T0_D_HOMO_2,7.405640071026286,D
ASV_238,T0_D_HOMO_3,9.894616391369022,D
ASV_238,T0_D_HOMO_4,5.2741049642317686,D
ASV_238,T0_D_HOMO_5,5.2741049642317686,D
ASV_238,T0_H_HOMO_1,5.2741049642317686,H
ASV_238,T0_H_HOMO_2,5.274104964231766,H
ASV_238,T0_H_HOMO_3,5.2741049642317686,H
ASV_238,T0_H_HOMO_4,5.2741049642317686,H
ASV_238,T0_H_HOMO_5,5.2741049642317686,H
ASV_242,T0_D_HOMO_1,5.274104964231766,D
ASV_242,T0_D_HOMO_2,5.2741049642317686,D
ASV_242,T0_D_HOMO_3,5.274104964231766,D
ASV_242,T0_D_HOMO_4,5.2741049642317686,D
ASV_242,T0_D_HOMO_5,5.2741049642317686,D
ASV_242,T0_H_HOMO_1,5.2741049642317686,H
ASV_242,T0_H_HOMO_2,5.274104964231766,H
ASV_242,T0_H_HOMO_3,5.2741049642317686,H
ASV_242,T0_H_HOMO_4,5.2741049642317686,H
ASV_242,T0_H_HOMO_5,5.2741049642317686,H
ASV_243,T0_D_HOMO_1,10.97085896510625,D
ASV_243,T0_D_HOMO_2,8.230843700796814,D
ASV_243,T0_D_HOMO_3,7.576605417311576,D
ASV_243,T0_D_HOMO_4,8.673190145594603,D
ASV_243,T0_D_HOMO_5,5.2741049642317686,D
ASV_243,T0_H_HOMO_1,5.2741049642317686,H
ASV_243,T0_H_HOMO_2,5.274104964231766,H
ASV_243,T0_H_HOMO_3,5.2741049642317686,H
ASV_243,T0_H_HOMO_4,5.2741049642317686,H
ASV_243,T0_H_HOMO_5,5.2741049642317686,H
ASV_244,T0_D_HOMO_1,5.274104964231766,D
ASV_244,T0_D_HOMO_2,5.2741049642317686,D
ASV_244,T0_D_HOMO_3,5.274104964231766,D
ASV_244,T0_D_HOMO_4,5.2741049642317686,D
ASV_244,T0_D_HOMO_5,5.2741049642317686,D
ASV_244,T0_H_HOMO_1,5.2741049642317686,H
ASV_244,T0_H_HOMO_2,5.274104964231766,H
ASV_244,T0_H_HOMO_3,5.2741049642317686,H
ASV_244,T0_H_HOMO_4,5.2741049642317686,H
ASV_244,T0_H_HOMO_5,5.2741049642317686,H
ASV_245,T0_D_HOMO_1,5.274104964231766,D
ASV_245,T0_D_HOMO_2,5.2741049642317686,D
ASV_245,T0_D_HOMO_3,5.274104964231766,D
ASV_245,T0_D_HOMO_4,5.2741049642317686,D
ASV_245,T0_D_HOMO_5,5.2741049642317686,D
ASV_245,T0_H_HOMO_1,8.347295613911037,H
ASV_245,T0_H_HOMO_2,5.274104964231766,H
ASV_245,T0_H_HOMO_3,9.2419703172552,H
ASV_245,T0_H_HOMO_4,5.2741049642317686,H
ASV_245,T0_H_HOMO_5,5.2741049642317686,H
ASV_247,T0_D_HOMO_1,6.521906431675582,D
ASV_247,T0_D_HOMO_2,5.2741049642317686,D
ASV_247,T0_D_HOMO_3,5.274104964231766,D
ASV_247,T0_D_HOMO_4,5.2741049642317686,D
ASV_247,T0_D_HOMO_5,5.2741049642317686,D
ASV_247,T0_H_HOMO_1,5.2741049642317686,H
ASV_247,T0_H_HOMO_2,5.274104964231766,H
ASV_247,T0_H_HOMO_3,5.2741049642317686,H
ASV_247,T0_H_HOMO_4,5.2741049642317686,H
ASV_247,T0_H_HOMO_5,5.2741049642317686,H
ASV_250,T0_D_HOMO_1,5.274104964231766,D
ASV_250,T0_D_HOMO_2,8.230843700796814,D
ASV_250,T0_D_HOMO_3,5.274104964231766,D
ASV_250,T0_D_HOMO_4,5.2741049642317686,D
ASV_250,T0_D_HOMO_5,5.2741049642317686,D
ASV_250,T0_H_HOMO_1,5.2741049642317686,H
ASV_250,T0_H_HOMO_2,5.274104964231766,H
ASV_250,T0_H_HOMO_3,5.2741049642317686,H
ASV_250,T0_H_HOMO_4,5.2741049642317686,H
ASV_250,T0_H_HOMO_5,5.2741049642317686,H
ASV_252,T0_D_HOMO_1,6.521906431675582,D
ASV_252,T0_D_HOMO_2,8.752494982579211,D
ASV_252,T0_D_HOMO_3,5.274104964231766,D
ASV_252,T0_D_HOMO_4,5.2741049642317686,D
ASV_252,T0_D_HOMO_5,5.2741049642317686,D
ASV_252,T0_H_HOMO_1,5.2741049642317686,H
ASV_252,T0_H_HOMO_2,5.274104964231766,H
ASV_252,T0_H_HOMO_3,5.2741049642317686,H
ASV_252,T0_H_HOMO_4,5.2741049642317686,H
ASV_252,T0_H_HOMO_5,10.490016104962399,H
ASV_254,T0_D_HOMO_1,5.274104964231766,D
ASV_254,T0_D_HOMO_2,5.2741049642317686,D
ASV_254,T0_D_HOMO_3,5.274104964231766,D
ASV_254,T0_D_HOMO_4,5.2741049642317686,D
ASV_254,T0_D_HOMO_5,5.2741049642317686,D
ASV_254,T0_H_HOMO_1,6.316381714072866,H
ASV_254,T0_H_HOMO_2,7.0808858347924595,H
ASV_254,T0_H_HOMO_3,5.2741049642317686,H
ASV_254,T0_H_HOMO_4,5.2741049642317686,H
ASV_254,T0_H_HOMO_5,5.2741049642317686,H
ASV_255,T0_D_HOMO_1,5.274104964231766,D
ASV_255,T0_D_HOMO_2,5.2741049642317686,D
ASV_255,T0_D_HOMO_3,5.274104964231766,D
ASV_255,T0_D_HOMO_4,5.2741049642317686,D
ASV_255,T0_D_HOMO_5,5.2741049642317686,D
ASV_255,T0_H_HOMO_1,5.2741049642317686,H
ASV_255,T0_H_HOMO_2,5.274104964231766,H
ASV_255,T0_H_HOMO_3,5.2741049642317686,H
ASV_255,T0_H_HOMO_4,5.2741049642317686,H
ASV_255,T0_H_HOMO_5,5.2741049642317686,H
ASV_256,T0_D_HOMO_1,5.274104964231766,D
ASV_256,T0_D_HOMO_2,5.2741049642317686,D
ASV_256,T0_D_HOMO_3,5.274104964231766,D
ASV_256,T0_D_HOMO_4,5.2741049642317686,D
ASV_256,T0_D_HOMO_5,5.2741049642317686,D
ASV_256,T0_H_HOMO_1,5.2741049642317686,H
ASV_256,T0_H_HOMO_2,5.274104964231766,H
ASV_256,T0_H_HOMO_3,5.2741049642317686,H
ASV_256,T0_H_HOMO_4,5.2741049642317686,H
ASV_256,T0_H_HOMO_5,5.2741049642317686,H
ASV_257,T0_D_HOMO_1,5.274104964231766,D
ASV_257,T0_D_HOMO_2,5.2741049642317686,D
ASV_257,T0_D_HOMO_3,5.274104964231766,D
ASV_257,T0_D_HOMO_4,5.2741049642317686,D
ASV_257,T0_D_HOMO_5,5.2741049642317686,D
ASV_257,T0_H_HOMO_1,5.2741049642317686,H
ASV_257,T0_H_HOMO_2,5.274104964231766,H
ASV_257,T0_H_HOMO_3,5.2741049642317686,H
ASV_257,T0_H_HOMO_4,5.2741049642317686,H
ASV_257,T0_H_HOMO_5,5.2741049642317686,H
ASV_261,T0_D_HOMO_1,5.274104964231766,D
ASV_261,T0_D_HOMO_2,5.2741049642317686,D
ASV_261,T0_D_HOMO_3,5.274104964231766,D
ASV_261,T0_D_HOMO_4,5.2741049642317686,D
ASV_261,T0_D_HOMO_5,5.2741049642317686,D
ASV_261,T0_H_HOMO_1,5.2741049642317686,H
ASV_261,T0_H_HOMO_2,5.274104964231766,H
ASV_261,T0_H_HOMO_3,5.2741049642317686,H
ASV_261,T0_H_HOMO_4,5.2741049642317686,H
ASV_261,T0_H_HOMO_5,5.2741049642317686,H
ASV_262,T0_D_HOMO_1,11.248305294346299,D
ASV_262,T0_D_HOMO_2,7.405640071026286,D
ASV_262,T0_D_HOMO_3,5.274104964231766,D
ASV_262,T0_D_HOMO_4,9.603138373681155,D
ASV_262,T0_D_HOMO_5,9.090074631596664,D
ASV_262,T0_H_HOMO_1,5.2741049642317686,H
ASV_262,T0_H_HOMO_2,5.274104964231766,H
ASV_262,T0_H_HOMO_3,5.2741049642317686,H
ASV_262,T0_H_HOMO_4,5.2741049642317686,H
ASV_262,T0_H_HOMO_5,5.2741049642317686,H
ASV_264,T0_D_HOMO_1,5.274104964231766,D
ASV_264,T0_D_HOMO_2,5.2741049642317686,D
ASV_264,T0_D_HOMO_3,5.274104964231766,D
ASV_264,T0_D_HOMO_4,5.2741049642317686,D
ASV_264,T0_D_HOMO_5,5.2741049642317686,D
ASV_264,T0_H_HOMO_1,5.2741049642317686,H
ASV_264,T0_H_HOMO_2,5.274104964231766,H
ASV_264,T0_H_HOMO_3,9.615599687570105,H
ASV_264,T0_H_HOMO_4,7.123013659021089,H
ASV_264,T0_H_HOMO_5,5.2741049642317686,H
ASV_265,T0_D_HOMO_1,10.301799912048414,D
ASV_265,T0_D_HOMO_2,5.2741049642317686,D
ASV_265,T0_D_HOMO_3,5.274104964231766,D
ASV_265,T0_D_HOMO_4,5.2741049642317686,D
ASV_265,T0_D_HOMO_5,5.2741049642317686,D
ASV_265,T0_H_HOMO_1,5.2741049642317686,H
ASV_265,T0_H_HOMO_2,5.274104964231766,H
ASV_265,T0_H_HOMO_3,5.2741049642317686,H
ASV_265,T0_H_HOMO_4,5.2741049642317686,H
ASV_265,T0_H_HOMO_5,5.2741049642317686,H
ASV_269,T0_D_HOMO_1,5.274104964231766,D
ASV_269,T0_D_HOMO_2,7.405640071026286,D
ASV_269,T0_D_HOMO_3,8.952104815138654,D
ASV_269,T0_D_HOMO_4,8.673190145594603,D
ASV_269,T0_D_HOMO_5,5.2741049642317686,D
ASV_269,T0_H_HOMO_1,5.2741049642317686,H
ASV_269,T0_H_HOMO_2,5.274104964231766,H
ASV_269,T0_H_HOMO_3,5.2741049642317686,H
ASV_269,T0_H_HOMO_4,5.2741049642317686,H
ASV_269,T0_H_HOMO_5,5.2741049642317686,H
ASV_274,T0_D_HOMO_1,5.274104964231766,D
ASV_274,T0_D_HOMO_2,5.2741049642317686,D
ASV_274,T0_D_HOMO_3,5.274104964231766,D
ASV_274,T0_D_HOMO_4,9.603138373681155,D
ASV_274,T0_D_HOMO_5,5.2741049642317686,D
ASV_274,T0_H_HOMO_1,5.2741049642317686,H
ASV_274,T0_H_HOMO_2,5.274104964231766,H
ASV_274,T0_H_HOMO_3,5.2741049642317686,H
ASV_274,T0_H_HOMO_4,5.2741049642317686,H
ASV_274,T0_H_HOMO_5,5.2741049642317686,H
ASV_281,T0_D_HOMO_1,5.274104964231766,D
ASV_281,T0_D_HOMO_2,5.2741049642317686,D
ASV_281,T0_D_HOMO_3,5.274104964231766,D
ASV_281,T0_D_HOMO_4,5.2741049642317686,D
ASV_281,T0_D_HOMO_5,5.2741049642317686,D
ASV_281,T0_H_HOMO_1,5.2741049642317686,H
ASV_281,T0_H_HOMO_2,5.274104964231766,H
ASV_281,T0_H_HOMO_3,5.2741049642317686,H
ASV_281,T0_H_HOMO_4,5.2741049642317686,H
ASV_281,T0_H_HOMO_5,5.2741049642317686,H
ASV_283,T0_D_HOMO_1,5.274104964231766,D
ASV_283,T0_D_HOMO_2,5.2741049642317686,D
ASV_283,T0_D_HOMO_3,5.274104964231766,D
ASV_283,T0_D_HOMO_4,5.2741049642317686,D
ASV_283,T0_D_HOMO_5,5.2741049642317686,D
ASV_283,T0_H_HOMO_1,5.2741049642317686,H
ASV_283,T0_H_HOMO_2,5.274104964231766,H
ASV_283,T0_H_HOMO_3,5.2741049642317686,H
ASV_283,T0_H_HOMO_4,5.2741049642317686,H
ASV_283,T0_H_HOMO_5,5.2741049642317686,H
ASV_285,T0_D_HOMO_1,5.274104964231766,D
ASV_285,T0_D_HOMO_2,5.2741049642317686,D
ASV_285,T0_D_HOMO_3,5.274104964231766,D
ASV_285,T0_D_HOMO_4,5.2741049642317686,D
ASV_285,T0_D_HOMO_5,5.2741049642317686,D
ASV_285,T0_H_HOMO_1,5.2741049642317686,H
ASV_285,T0_H_HOMO_2,5.274104964231766,H
ASV_285,T0_H_HOMO_3,5.2741049642317686,H
ASV_285,T0_H_HOMO_4,5.2741049642317686,H
ASV_285,T0_H_HOMO_5,5.2741049642317686,H
ASV_287,T0_D_HOMO_1,5.274104964231766,D
ASV_287,T0_D_HOMO_2,9.686277383189081,D
ASV_287,T0_D_HOMO_3,9.894616391369022,D
ASV_287,T0_D_HOMO_4,10.163973456142518,D
ASV_287,T0_D_HOMO_5,11.463161816132004,D
ASV_287,T0_H_HOMO_1,8.80950501511758,H
ASV_287,T0_H_HOMO_2,5.274104964231766,H
ASV_287,T0_H_HOMO_3,5.2741049642317686,H
ASV_287,T0_H_HOMO_4,5.2741049642317686,H
ASV_287,T0_H_HOMO_5,10.490016104962399,H
ASV_288,T0_D_HOMO_1,10.674771831359259,D
ASV_288,T0_D_HOMO_2,7.405640071026286,D
ASV_288,T0_D_HOMO_3,5.274104964231766,D
ASV_288,T0_D_HOMO_4,5.2741049642317686,D
ASV_288,T0_D_HOMO_5,5.2741049642317686,D
ASV_288,T0_H_HOMO_1,5.2741049642317686,H
ASV_288,T0_H_HOMO_2,5.274104964231766,H
ASV_288,T0_H_HOMO_3,5.2741049642317686,H
ASV_288,T0_H_HOMO_4,5.2741049642317686,H
ASV_288,T0_H_HOMO_5,5.2741049642317686,H
ASV_290,T0_D_HOMO_1,5.274104964231766,D
ASV_290,T0_D_HOMO_2,5.2741049642317686,D
ASV_290,T0_D_HOMO_3,5.274104964231766,D
ASV_290,T0_D_HOMO_4,5.2741049642317686,D
ASV_290,T0_D_HOMO_5,5.2741049642317686,D
ASV_290,T0_H_HOMO_1,5.2741049642317686,H
ASV_290,T0_H_HOMO_2,5.274104964231766,H
ASV_290,T0_H_HOMO_3,5.2741049642317686,H
ASV_290,T0_H_HOMO_4,5.2741049642317686,H
ASV_290,T0_H_HOMO_5,5.2741049642317686,H
ASV_300,T0_D_HOMO_1,9.960396224544912,D
ASV_300,T0_D_HOMO_2,5.2741049642317686,D
ASV_300,T0_D_HOMO_3,5.274104964231766,D
ASV_300,T0_D_HOMO_4,8.673190145594603,D
ASV_300,T0_D_HOMO_5,5.2741049642317686,D
ASV_300,T0_H_HOMO_1,5.2741049642317686,H
ASV_300,T0_H_HOMO_2,5.274104964231766,H
ASV_300,T0_H_HOMO_3,5.2741049642317686,H
ASV_300,T0_H_HOMO_4,5.2741049642317686,H
ASV_300,T0_H_HOMO_5,5.2741049642317686,H
ASV_301,T0_D_HOMO_1,5.274104964231766,D
ASV_301,T0_D_HOMO_2,5.2741049642317686,D
ASV_301,T0_D_HOMO_3,5.274104964231766,D
ASV_301,T0_D_HOMO_4,5.2741049642317686,D
ASV_301,T0_D_HOMO_5,5.2741049642317686,D
ASV_301,T0_H_HOMO_1,5.2741049642317686,H
ASV_301,T0_H_HOMO_2,5.274104964231766,H
ASV_301,T0_H_HOMO_3,5.2741049642317686,H
ASV_301,T0_H_HOMO_4,5.2741049642317686,H
ASV_301,T0_H_HOMO_5,5.2741049642317686,H
ASV_303,T0_D_HOMO_1,5.274104964231766,D
ASV_303,T0_D_HOMO_2,5.2741049642317686,D
ASV_303,T0_D_HOMO_3,7.576605417311576,D
ASV_303,T0_D_HOMO_4,5.2741049642317686,D
ASV_303,T0_D_HOMO_5,5.2741049642317686,D
ASV_303,T0_H_HOMO_1,9.159013224849131,H
ASV_303,T0_H_HOMO_2,5.274104964231766,H
ASV_303,T0_H_HOMO_3,5.2741049642317686,H
ASV_303,T0_H_HOMO_4,8.182089636591526,H
ASV_303,T0_H_HOMO_5,5.2741049642317686,H
ASV_307,T0_D_HOMO_1,5.274104964231766,D
ASV_307,T0_D_HOMO_2,5.2741049642317686,D
ASV_307,T0_D_HOMO_3,8.422427458788517,D
ASV_307,T0_D_HOMO_4,5.2741049642317686,D
ASV_307,T0_D_HOMO_5,5.2741049642317686,D
ASV_307,T0_H_HOMO_1,5.2741049642317686,H
ASV_307,T0_H_HOMO_2,5.274104964231766,H
ASV_307,T0_H_HOMO_3,5.2741049642317686,H
ASV_307,T0_H_HOMO_4,5.2741049642317686,H
ASV_307,T0_H_HOMO_5,5.2741049642317686,H
ASV_313,T0_D_HOMO_1,5.274104964231766,D
ASV_313,T0_D_HOMO_2,5.2741049642317686,D
ASV_313,T0_D_HOMO_3,5.274104964231766,D
ASV_313,T0_D_HOMO_4,5.2741049642317686,D
ASV_313,T0_D_HOMO_5,5.2741049642317686,D
ASV_313,T0_H_HOMO_1,5.2741049642317686,H
ASV_313,T0_H_HOMO_2,5.274104964231766,H
ASV_313,T0_H_HOMO_3,5.2741049642317686,H
ASV_313,T0_H_HOMO_4,5.2741049642317686,H
ASV_313,T0_H_HOMO_5,5.2741049642317686,H
ASV_319,T0_D_HOMO_1,6.521906431675582,D
ASV_319,T0_D_HOMO_2,7.405640071026286,D
ASV_319,T0_D_HOMO_3,7.576605417311576,D
ASV_319,T0_D_HOMO_4,9.603138373681155,D
ASV_319,T0_D_HOMO_5,5.2741049642317686,D
ASV_319,T0_H_HOMO_1,5.2741049642317686,H
ASV_319,T0_H_HOMO_2,5.274104964231766,H
ASV_319,T0_H_HOMO_3,5.2741049642317686,H
ASV_319,T0_H_HOMO_4,5.2741049642317686,H
ASV_319,T0_H_HOMO_5,5.2741049642317686,H
ASV_322,T0_D_HOMO_1,5.274104964231766,D
ASV_322,T0_D_HOMO_2,5.2741049642317686,D
ASV_322,T0_D_HOMO_3,5.274104964231766,D
ASV_322,T0_D_HOMO_4,5.2741049642317686,D
ASV_322,T0_D_HOMO_5,5.2741049642317686,D
ASV_322,T0_H_HOMO_1,5.2741049642317686,H
ASV_322,T0_H_HOMO_2,5.274104964231766,H
ASV_322,T0_H_HOMO_3,5.2741049642317686,H
ASV_322,T0_H_HOMO_4,5.2741049642317686,H
ASV_322,T0_H_HOMO_5,11.470475560493426,H
ASV_324,T0_D_HOMO_1,10.418551639486068,D
ASV_324,T0_D_HOMO_2,11.802512824183909,D
ASV_324,T0_D_HOMO_3,7.576605417311576,D
ASV_324,T0_D_HOMO_4,10.566794225858938,D
ASV_324,T0_D_HOMO_5,12.31673267961258,D
ASV_324,T0_H_HOMO_1,9.258936055262497,H
ASV_324,T0_H_HOMO_2,5.274104964231766,H
ASV_324,T0_H_HOMO_3,5.2741049642317686,H
ASV_324,T0_H_HOMO_4,5.2741049642317686,H
ASV_324,T0_H_HOMO_5,5.2741049642317686,H
ASV_329,T0_D_HOMO_1,5.274104964231766,D
ASV_329,T0_D_HOMO_2,5.2741049642317686,D
ASV_329,T0_D_HOMO_3,7.576605417311576,D
ASV_329,T0_D_HOMO_4,9.603138373681155,D
ASV_329,T0_D_HOMO_5,9.640481188604285,D
ASV_329,T0_H_HOMO_1,5.2741049642317686,H
ASV_329,T0_H_HOMO_2,5.274104964231766,H
ASV_329,T0_H_HOMO_3,5.2741049642317686,H
ASV_329,T0_H_HOMO_4,5.2741049642317686,H
ASV_329,T0_H_HOMO_5,5.2741049642317686,H
ASV_331,T0_D_HOMO_1,5.274104964231766,D
ASV_331,T0_D_HOMO_2,5.2741049642317686,D
ASV_331,T0_D_HOMO_3,5.274104964231766,D
ASV_331,T0_D_HOMO_4,5.2741049642317686,D
ASV_331,T0_D_HOMO_5,5.2741049642317686,D
ASV_331,T0_H_HOMO_1,5.2741049642317686,H
ASV_331,T0_H_HOMO_2,5.274104964231766,H
ASV_331,T0_H_HOMO_3,5.2741049642317686,H
ASV_331,T0_H_HOMO_4,5.2741049642317686,H
ASV_331,T0_H_HOMO_5,5.2741049642317686,H
ASV_335,T0_D_HOMO_1,5.274104964231766,D
ASV_335,T0_D_HOMO_2,5.2741049642317686,D
ASV_335,T0_D_HOMO_3,5.274104964231766,D
ASV_335,T0_D_HOMO_4,5.2741049642317686,D
ASV_335,T0_D_HOMO_5,5.2741049642317686,D
ASV_335,T0_H_HOMO_1,5.2741049642317686,H
ASV_335,T0_H_HOMO_2,5.274104964231766,H
ASV_335,T0_H_HOMO_3,5.2741049642317686,H
ASV_335,T0_H_HOMO_4,8.611525741544042,H
ASV_335,T0_H_HOMO_5,5.2741049642317686,H
ASV_345,T0_D_HOMO_1,7.631481731179775,D
ASV_345,T0_D_HOMO_2,5.2741049642317686,D
ASV_345,T0_D_HOMO_3,7.576605417311576,D
ASV_345,T0_D_HOMO_4,8.673190145594603,D
ASV_345,T0_D_HOMO_5,5.2741049642317686,D
ASV_345,T0_H_HOMO_1,6.915165569401055,H
ASV_345,T0_H_HOMO_2,8.360858649842816,H
ASV_345,T0_H_HOMO_3,8.26293788104611,H
ASV_345,T0_H_HOMO_4,7.5678915089172065,H
ASV_345,T0_H_HOMO_5,5.2741049642317686,H
ASV_347,T0_D_HOMO_1,5.274104964231766,D
ASV_347,T0_D_HOMO_2,5.2741049642317686,D
ASV_347,T0_D_HOMO_3,5.274104964231766,D
ASV_347,T0_D_HOMO_4,5.2741049642317686,D
ASV_347,T0_D_HOMO_5,5.2741049642317686,D
ASV_347,T0_H_HOMO_1,8.671261272144875,H
ASV_347,T0_H_HOMO_2,5.274104964231766,H
ASV_347,T0_H_HOMO_3,5.2741049642317686,H
ASV_347,T0_H_HOMO_4,5.2741049642317686,H
ASV_347,T0_H_HOMO_5,5.2741049642317686,H
ASV_353,T0_D_HOMO_1,5.274104964231766,D
ASV_353,T0_D_HOMO_2,5.2741049642317686,D
ASV_353,T0_D_HOMO_3,5.274104964231766,D
ASV_353,T0_D_HOMO_4,5.2741049642317686,D
ASV_353,T0_D_HOMO_5,5.2741049642317686,D
ASV_353,T0_H_HOMO_1,5.2741049642317686,H
ASV_353,T0_H_HOMO_2,5.274104964231766,H
ASV_353,T0_H_HOMO_3,5.2741049642317686,H
ASV_353,T0_H_HOMO_4,5.2741049642317686,H
ASV_353,T0_H_HOMO_5,9.528320681139943,H
ASV_360,T0_D_HOMO_1,5.274104964231766,D
ASV_360,T0_D_HOMO_2,5.2741049642317686,D
ASV_360,T0_D_HOMO_3,5.274104964231766,D
ASV_360,T0_D_HOMO_4,5.2741049642317686,D
ASV_360,T0_D_HOMO_5,5.2741049642317686,D
ASV_360,T0_H_HOMO_1,5.2741049642317686,H
ASV_360,T0_H_HOMO_2,5.274104964231766,H
ASV_360,T0_H_HOMO_3,5.2741049642317686,H
ASV_360,T0_H_HOMO_4,5.2741049642317686,H
ASV_360,T0_H_HOMO_5,5.2741049642317686,H
ASV_368,T0_D_HOMO_1,5.274104964231766,D
ASV_368,T0_D_HOMO_2,5.2741049642317686,D
ASV_368,T0_D_HOMO_3,5.274104964231766,D
ASV_368,T0_D_HOMO_4,5.2741049642317686,D
ASV_368,T0_D_HOMO_5,5.2741049642317686,D
ASV_368,T0_H_HOMO_1,5.2741049642317686,H
ASV_368,T0_H_HOMO_2,5.274104964231766,H
ASV_368,T0_H_HOMO_3,5.2741049642317686,H
ASV_368,T0_H_HOMO_4,5.2741049642317686,H
ASV_368,T0_H_HOMO_5,5.2741049642317686,H
ASV_390,T0_D_HOMO_1,7.180835899713946,D
ASV_390,T0_D_HOMO_2,5.2741049642317686,D
ASV_390,T0_D_HOMO_3,5.274104964231766,D
ASV_390,T0_D_HOMO_4,5.2741049642317686,D
ASV_390,T0_D_HOMO_5,5.2741049642317686,D
ASV_390,T0_H_HOMO_1,5.2741049642317686,H
ASV_390,T0_H_HOMO_2,5.274104964231766,H
ASV_390,T0_H_HOMO_3,5.2741049642317686,H
ASV_390,T0_H_HOMO_4,5.2741049642317686,H
ASV_390,T0_H_HOMO_5,5.2741049642317686,H
ASV_398,T0_D_HOMO_1,5.274104964231766,D
ASV_398,T0_D_HOMO_2,5.2741049642317686,D
ASV_398,T0_D_HOMO_3,5.274104964231766,D
ASV_398,T0_D_HOMO_4,5.2741049642317686,D
ASV_398,T0_D_HOMO_5,5.2741049642317686,D
ASV_398,T0_H_HOMO_1,5.2741049642317686,H
ASV_398,T0_H_HOMO_2,5.274104964231766,H
ASV_398,T0_H_HOMO_3,5.2741049642317686,H
ASV_398,T0_H_HOMO_4,5.2741049642317686,H
ASV_398,T0_H_HOMO_5,5.2741049642317686,H
ASV_418,T0_D_HOMO_1,5.274104964231766,D
ASV_418,T0_D_HOMO_2,5.2741049642317686,D
ASV_418,T0_D_HOMO_3,5.274104964231766,D
ASV_418,T0_D_HOMO_4,5.2741049642317686,D
ASV_418,T0_D_HOMO_5,5.2741049642317686,D
ASV_418,T0_H_HOMO_1,5.2741049642317686,H
ASV_418,T0_H_HOMO_2,5.274104964231766,H
ASV_418,T0_H_HOMO_3,5.2741049642317686,H
ASV_418,T0_H_HOMO_4,5.2741049642317686,H
ASV_418,T0_H_HOMO_5,5.2741049642317686,H
ASV_435,T0_D_HOMO_1,5.274104964231766,D
ASV_435,T0_D_HOMO_2,5.2741049642317686,D
ASV_435,T0_D_HOMO_3,5.274104964231766,D
ASV_435,T0_D_HOMO_4,5.2741049642317686,D
ASV_435,T0_D_HOMO_5,5.2741049642317686,D
ASV_435,T0_H_HOMO_1,5.2741049642317686,H
ASV_435,T0_H_HOMO_2,5.274104964231766,H
ASV_435,T0_H_HOMO_3,5.2741049642317686,H
ASV_435,T0_H_HOMO_4,5.2741049642317686,H
ASV_435,T0_H_HOMO_5,5.2741049642317686,H
ASV_437,T0_D_HOMO_1,5.274104964231766,D
ASV_437,T0_D_HOMO_2,5.2741049642317686,D
ASV_437,T0_D_HOMO_3,5.274104964231766,D
ASV_437,T0_D_HOMO_4,5.2741049642317686,D
ASV_437,T0_D_HOMO_5,5.2741049642317686,D
ASV_437,T0_H_HOMO_1,5.2741049642317686,H
ASV_437,T0_H_HOMO_2,5.274104964231766,H
ASV_437,T0_H_HOMO_3,5.2741049642317686,H
ASV_437,T0_H_HOMO_4,5.2741049642317686,H
ASV_437,T0_H_HOMO_5,5.2741049642317686,H
ASV_438,T0_D_HOMO_1,5.274104964231766,D
ASV_438,T0_D_HOMO_2,7.405640071026286,D
ASV_438,T0_D_HOMO_3,8.952104815138654,D
ASV_438,T0_D_HOMO_4,5.2741049642317686,D
ASV_438,T0_D_HOMO_5,10.34919343423235,D
ASV_438,T0_H_HOMO_1,5.2741049642317686,H
ASV_438,T0_H_HOMO_2,5.274104964231766,H
ASV_438,T0_H_HOMO_3,5.2741049642317686,H
ASV_438,T0_H_HOMO_4,5.2741049642317686,H
ASV_438,T0_H_HOMO_5,5.2741049642317686,H
ASV_442,T0_D_HOMO_1,9.156545052760169,D
ASV_442,T0_D_HOMO_2,8.230843700796814,D
ASV_442,T0_D_HOMO_3,7.576605417311576,D
ASV_442,T0_D_HOMO_4,5.2741049642317686,D
ASV_442,T0_D_HOMO_5,5.2741049642317686,D
ASV_442,T0_H_HOMO_1,5.2741049642317686,H
ASV_442,T0_H_HOMO_2,5.274104964231766,H
ASV_442,T0_H_HOMO_3,6.098607225925973,H
ASV_442,T0_H_HOMO_4,5.2741049642317686,H
ASV_442,T0_H_HOMO_5,5.2741049642317686,H
ASV_450,T0_D_HOMO_1,5.274104964231766,D
ASV_450,T0_D_HOMO_2,5.2741049642317686,D
ASV_450,T0_D_HOMO_3,7.576605417311576,D
ASV_450,T0_D_HOMO_4,9.603138373681155,D
ASV_450,T0_D_HOMO_5,5.2741049642317686,D
ASV_450,T0_H_HOMO_1,5.2741049642317686,H
ASV_450,T0_H_HOMO_2,5.274104964231766,H
ASV_450,T0_H_HOMO_3,5.2741049642317686,H
ASV_450,T0_H_HOMO_4,5.2741049642317686,H
ASV_450,T0_H_HOMO_5,5.2741049642317686,H
ASV_458,T0_D_HOMO_1,5.274104964231766,D
ASV_458,T0_D_HOMO_2,5.2741049642317686,D
ASV_458,T0_D_HOMO_3,5.274104964231766,D
ASV_458,T0_D_HOMO_4,5.2741049642317686,D
