sample_id,time,exposure,tank,genotype,final_disease_state,disease_state,asv_names,value,fragment_id,D,H,T3,T7,Class,Order,Family,Genus,Species
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_660,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus Amoebophilus,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_706,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_736,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,Peredibacter,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_739,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Ascidiimonas,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_746,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Pseudoalteromonadaceae,Pseudoalteromonas,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_750,8.004052148217548,DD2U31D,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Cryomorphaceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_755,7.433857644838057,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_759,10.302032432877615,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_764,7.433857644838057,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,AB1,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_765,8.004052148217548,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_770,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_783,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,lacuscaerulensis
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_788,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Pseudomonadales,Oleiphilaceae,Oleiphilus,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_794,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_800,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_802,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Aestuariibacter,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_817,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_820,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_824,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Francisellales,Francisellaceae,[Caedibacter] taeniospiralis group,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_836,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_852,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_856,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_859,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter clade CHAB-I-5 lineage,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_871,8.004052148217548,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_920,8.222197225967346,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_921,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Ferrimonas,futtsuensis
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_925,7.433857644838057,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_926,8.729093526481474,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,coralli
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_952,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_953,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Planctomycetes,Pirellulales,Pirellulaceae,Pir4 lineage,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_965,7.433857644838057,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Francisellales,Francisellaceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_972,8.004052148217548,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_995,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1043,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1064,8.004052148217548,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1072,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Pseudomonadales,Saccharospirillaceae,Thalassolituus,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1079,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1099,7.433857644838057,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1131,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tropicibacter,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1140,8.004052148217548,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1147,7.746943094157951,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1172,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1187,7.746943094157951,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,mediterraneus
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1193,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,atlantica
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1194,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Chlamydiae,Chlamydiales,Simkaniaceae,Candidatus Fritschea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1208,7.433857644838057,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1227,7.746943094157951,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1230,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia,lutea
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1239,8.729093526481474,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1246,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1278,7.746943094157951,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tropicibacter,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1318,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1325,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1337,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1349,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1350,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Francisellales,Francisellaceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1374,7.433857644838057,DD2U31D,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1384,9.103454466488124,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1394,8.222197225967346,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,mediterraneus
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1425,7.746943094157951,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,mediterraneus
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1428,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1429,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1444,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1483,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1494,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1495,7.433857644838057,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1550,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1552,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Cohaesibacter,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1599,8.004052148217548,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1600,7.433857644838057,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Algimonas,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1618,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1620,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,gracilis
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1621,8.411648570071584,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,coralli
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1622,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Anaerolineae,SBR1031,A4b,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1634,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1656,7.433857644838057,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1658,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1675,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1693,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1695,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1718,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1719,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,lacuscaerulensis
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1747,7.433857644838057,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1798,7.433857644838057,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1799,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Psychroserpens,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1801,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonas,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1803,7.746943094157951,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1829,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1854,7.433857644838057,DD2U31D,TRUE,FALSE,TRUE,TRUE,Campylobacteria,Campylobacterales,Arcobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1877,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1901,7.746943094157951,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1904,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1906,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1927,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,isoporae
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1956,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1958,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_1959,7.433857644838057,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2107,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2109,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2110,8.004052148217548,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2111,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,pomeroyi
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2112,7.433857644838057,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2113,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2142,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2145,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2178,8.222197225967346,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2181,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2184,8.222197225967346,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2219,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2259,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Phycisphaera,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2298,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2299,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2302,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2335,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2371,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2538,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2542,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Celeribacter,ethanolicus
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2591,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,coralli
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2695,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2763,7.433857644838057,DD2U31D,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_2893,7.033438502322859,DD2U31D,TRUE,TRUE,TRUE,TRUE,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta 2,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_3292,7.746943094157951,DD2U31D,TRUE,FALSE,TRUE,TRUE,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter,NA
T7_D_D2_U31,T7,D,D2,U31,D,D,ASV_3685,7.033438502322859,DD2U31D,TRUE,FALSE,TRUE,TRUE,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula,phyci
T7_D_D2_U37,T7,D,D2,U37,H,H,ASV_1,14.137256176756464,DD2U37H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rickettsiales,Fokiniaceae,MD3-55,NA
T7_D_D2_U37,T7,D,D2,U37,H,H,ASV_2,7.362495863140656,DD2U37H,TRUE,TRUE,TRUE,TRUE,Spirochaetia,Spirochaetales,Spirochaetaceae,Spirochaeta 2,NA
T7_D_D2_U37,T7,D,D2,U37,H,H,ASV_3,14.0109686424323,DD2U37H,TRUE,TRUE,TRUE,TRUE,Gammaproteobacteria,Enterobacterales,Colwelliaceae,Thalassotalea,NA
T7_D_D2_U37,T7,D,D2,U37,H,H,ASV_4,14.192608987693161,DD2U37H,TRUE,FALSE,TRUE,TRUE,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula,NA
T7_D_D2_U37,T7,D,D2,U37,H,H,ASV_5,14.163879670956277,DD2U37H,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,NA
T7_D_D2_U37,T7,D,D2,U37,H,H,ASV_6,12.067647542572288,DD2U37H,TRUE,FALSE,TRUE,TRUE,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia,NA
T7_D_D2_U37,T7,D,D2,U37,H,H,ASV_7,14.699738819382794,DD2U37H,TRUE,TRUE,TRUE,TRUE,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius,NA
